id,numero_item,descricao_item,grupo_itens,unidade_de_medida_de_estoque,ultimo_preco_avaliacao,ultimo_preco_compra,estoque_baixo,unidade_medida_estoque,data_registro
19849,PEC002366,CHAVETA DA ENGRENAGEM 23211888,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19850,PEC002367,CHAVETA DA ENGRENAGEM DE SAIDA DA CAIXA DA BOMBA PIPA 0440624,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19851,PEC002368,CHAVETA DO ROTOR 0440622,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19852,PEC002369,CHAVETA FENDIDA 60113368,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19853,PEC002370,CHAVETA PW3053,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19854,PEC002371,CHAVETA SINCRONIZADOR 333650K030,26-PECAS,,,21.41,,UNIDADE,2025-07-21 17:53:52.095246+00
19855,PEC002372,CHAVETA W5613,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19856,PEC002373,BRACO 3464709,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19857,PEC002374,CARCACA DIF,26-PECAS,,,76240.03,,UNIDADE,2025-07-21 17:53:52.095246+00
19858,PEC002375,CILINDRO 190 X60 DP1500,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19859,PEC002377,CILINDRO 2 1/2POL WAYNE W700-900/ CJ 25-60 APW,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19860,PEC002378,CILINDRO 2181643,26-PECAS,,,120.65,,UNIDADE,2025-07-21 17:53:52.095246+00
19861,PEC002379,CILINDRO 230X60 DP1500,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19862,PEC002380,CILINDRO 30283258,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19863,PEC002381,CILINDRO 320X70 DP1500,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19864,PEC002382,CILINDRO 4 3/4POL WAYNE W700-800-900/ CJ 25-40-60 APW,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19865,PEC002383,CILINDRO VO2460286,26-PECAS,,,7329.24,,UNIDADE,2025-07-21 17:53:52.095246+00
19866,PEC002384,CILINDRO ACETILENO PAT CONTAINER,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19867,PEC002385,CILINDRO ARTICULACAO 140M 2470096,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19868,PEC002386,CILINDRO AUXILIAR DE EMBREAGEM,26-PECAS,,,136.75,,UNIDADE,2025-07-21 17:53:52.095246+00
19869,PEC002387,CILINDRO DA COLUNA,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19870,PEC002388,CILINDRO DA DIRECAO A0004660592,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19871,PEC002389,CILINDRO DA DIRECAO L220 17225203,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19872,PEC002390,CILINDRO DA EMBREAGEM,26-PECAS,,,389.3,,UNIDADE,2025-07-21 17:53:52.095246+00
19873,PEC002391,CILINDRO DA EMBREAGEM REMAN 85020472 FMX460,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19874,PEC002392,CILINDRO DA LAMINA 140K 6E1343,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19875,PEC002393,CILINDRO DA LAMINA D6T 2270843,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19876,PEC002394,CILINDRO DA RIPPER D8T 155-3850,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19877,PEC002395,(1) CILINDRO VO24604882,26-PECAS,,,3144.15,,UNIDADE,2025-07-21 17:53:52.095246+00
19878,PEC002396,CILINDRO DE AVANCO BG00340147,26-PECAS,,,6000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19879,PEC002397,CILINDRO DE BASCULAMENTO DA CABINE SCANIA 1848921,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19880,PEC002398,CILINDRO DE COMANDO SCANIA 1530346,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19881,PEC002399,CILINDRO DE DIRECAO FMX 23378794,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19882,PEC002400,CILINDRO DE ELEVACAO BG00917548,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19883,PEC002401,CILINDRO DE ELEVACAO DA LANCA 55071031,26-PECAS,,,10000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19884,PEC002402,CILINDRO DE ELEVACAO EH 250,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19885,PEC002403,CILINDRO DE ESCAVACAO EC380 14572518,26-PECAS,,,10000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19886,PEC002404,CILINDRO DE ESCAVACAO EC700 146920223,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19887,PEC002405,CILINDRO DE ESCAVACAO EC700 14726186,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19888,PEC002406,CILINDRO DE ESCAVACAO EC750DL,26-PECAS,,,10000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19889,PEC002407,CILINDRO DE ESCAVACAO EH 480DL,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19890,PEC002408,(1) CILINDRO DE ESCAVACAO SY365 60011434,26-PECAS,,,5000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19891,PEC002409,CILINDRO DE ESTICAR ESTEIRA 3147923,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19892,PEC002410,CILINDRO DE FREIO COMBINADO DIREITO,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19893,PEC002411,CILINDRO DE FREIO COMBINADO ESQUERDO,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19894,PEC002412,CILINDRO DE GAS R-134 REFRIGERANT(13.6KG,26-PECAS,,,1420.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19895,PEC002413,CILINDRO DE GIRO 32554678,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19896,PEC002414,CILINDRO DE INCLINACAO DA LAMINA 6E0397,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19897,PEC002415,CILINDRO DE INCLINACAO DA LAMINA D8T 2407348,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19898,PEC002416,(1) CILINDRO DE LEVANTE EC750SY 60306212,26-PECAS,,,10000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19899,PEC002417,CILINDRO DE MUDANCA A0032607463,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19900,PEC002418,CILINDRO DE MUDANCA DA SELETORA ACTROS 0022609563,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19901,PEC002419,CILINDRO DE OSCILACAO DO TRUCK 55154658,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19902,PEC002420,CILINDRO DE REDUCAO 9452670819,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19903,PEC002421,CILINDRO DEDIRECAO 21854537,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19904,PEC002422,CILINDRO DESLOCAMENTO LATERAL 2494116,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19905,PEC002423,CILINDRO DO BRACO,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19906,PEC002424,CILINDRO DO BRACO DO MAGAZINE DP1500I BG00505450,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19907,PEC002425,CILINDRO DO BRACO DX680 32513528,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19908,PEC002426,CILINDRO DO CENTRALIZADOR 23777028,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19909,PEC002427,CILINDRO DO LEVANTE D8T 2505861,26-PECAS,,,5000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19910,PEC002428,CILINDRO DO LEVANTE EC700 14692021,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19911,PEC002429,CILINDRO DO LEVANTE EC750 55007741,26-PECAS,,,500.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19912,PEC002430,CILINDRO DO LEVANTE L220 17230575,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19913,PEC002431,CILINDRO DO PEGADOR DE HASTE 55087742,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19914,PEC002432,(1) CILINDRO DO PISTAO DO MARTELO DP1500I 55035219,26-PECAS,,,50399.52,,UNIDADE,2025-07-21 17:53:52.095246+00
19915,PEC002433,CILINDRO DO STICK EC380 14549597,26-PECAS,,,10000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19916,PEC002434,CILINDRO DO STICK EC700/750 14587748,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19917,PEC002435,CILINDRO ELETRICO LOBO PW34949,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19918,PEC002436,CILINDRO ELEVACAO 3351974,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19919,PEC002437,CILINDRO FREIO DE 21554645,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19920,PEC002438,CILINDRO HIDRAULICO,26-PECAS,,,20000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19921,PEC002439,CILINDRO HIDRAULICO 23861203,26-PECAS,,,1000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19922,PEC002440,CILINDRO HIDRAULICO 25224128,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19923,PEC002441,CILINDRO HIDRAULICO 25850358,26-PECAS,,,1000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19924,PEC002442,CILINDRO HIDRAULICO 25867068,26-PECAS,,,1000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19925,PEC002443,CILINDRO HIDRAULICO 25882501,26-PECAS,,,3000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19926,PEC002444,CILINDRO HIDRAULICO 55004475,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19927,PEC002445,CILINDRO HIDRAULICO 55037397,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19928,PEC002446,CILINDRO HIDRAULICO 55059061,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19929,PEC002447,CILINDRO HIDRAULICO DE DUPLA ACAO 06482588,26-PECAS,,,1000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19930,PEC002448,CILINDRO HIDRAULICO DE INCLINACAO DA LAN,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19931,PEC002449,CILINDRO HIDRAULICO EC700/750 DO LEVANTE 14587747,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19932,PEC002450,CILINDRO HIDRAULICO GARRA HASTE 32145057,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19933,PEC002451,CILINDRO HIDRAULICO MOV LANCA,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19934,PEC002452,CILINDRO HIDRAULICO PW LOBO PW30960,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19935,PEC002453,CILINDRO HIDRAULICO PW24493,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19936,PEC002454,CILINDRO HIDRAULICO TRAVA HASTE 55007740,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19937,PEC002455,CILINDRO INCLINACAO DA CABINE,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19938,PEC002456,CILINDRO LATERAL BG00917527,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19939,PEC002457,CILINDRO MESTRE DO PEDAL DE FREIO CAT 416F 2208226,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19940,PEC002458,CILINDRO MOV BRACO HORIZONTAL,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19941,PEC002459,CILINDRO MOV BRACO VERTICAL,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19942,PEC002460,CILINDRO NITROGENIO 1M3,26-PECAS,,,170.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19943,PEC002461,CILINDRO NITROGENIO PAT CONTAINER,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19944,PEC002462,CILINDRO OSCIL DAS EST SANDVIK 25882502,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19945,PEC002463,CILINDRO OXIGENIO PAT CONTAINER,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19946,PEC002464,CILINDRO PEGADOR DE HASTE 55004569,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19947,PEC002465,(1) CILINDRO PNEUMATICO 55195075,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19948,PEC002466,CILINDRO PUMA PB240/60H,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19949,PEC002467,CILINDRO PWH 0226,26-PECAS,,,173.56,,UNIDADE,2025-07-21 17:53:52.095246+00
19950,PEC002468,CILINDRO ROSCADO C400 PARA FECHADURA,26-PECAS,,,28.9,,UNIDADE,2025-07-21 17:53:52.095246+00
19951,PEC002469,CILINDRO STD 1077604P,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19952,PEC002470,CILINDRO TRAVA 55052106,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19953,PEC002471,CJ REGULADOR AUTOMATICO DIREITO,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19954,PEC002472,CJ REGULADOR AUTOMATICO ESQUERDO,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19955,PEC002473,CJ. CILINDRO DIR. 30POL,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19956,PEC002474,CJ. CILINDRO ESQ. 30POL,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19957,PEC002475,GAVETA DO C0MPRESSOR DP1500I,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20027,PEC002545,COMPRESSOR DX800 30834843,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19958,PEC002476,HASTE CROMADA - TEMPERADA 90MMX150MM - CILINDRO ESCAVACAO,26-PECAS,,,16900.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19959,PEC002477,HASTE DO CILINDRO,26-PECAS,,,1600.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19960,PEC002478,KIT CILINDRO DA MANDIBULA FIXA 55073895,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19961,PEC002479,RASPADORES DO CILINDRO ELEVACAO EC700 VOLVO,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19962,PEC002480,TUCHOS DE ROLOS ACTROS 5410502022,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19963,PEC002481,CINTA A0069971190,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19964,PEC002482,CINTA DE FIXACAO DE CABOS A0029976890,26-PECAS,,,1.876667,,UNIDADE,2025-07-21 17:53:52.095246+00
19965,PEC002483,CINTA DE VEDACAO DA TAMPA DE VALVULAS EC700/750 20736230,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19966,PEC002484,CINTA DO CANO DO PISTAO DO STICK EC700 14554036,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19967,PEC002485,CINTA DO CANO DO PISTAO DO STICK EC700 14666018,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19968,PEC002486,CINTA DO PISTAO 14554037,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19969,PEC002487,CINTA DO RESERVATORIO DE AR ACTROS A0004321521,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19970,PEC002488,CINTA DO TANQUE DE COMBUSTIVEL VOLVO FMX500 22270633,26-PECAS,,,329.9,,UNIDADE,2025-07-21 17:53:52.095246+00
19971,PEC002489,CINTA DO TUBO 2042281,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19972,PEC002490,CINTA DO TUBO 6V1581,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19973,PEC002491,CINTA DO TUBO 6V1582,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19974,PEC002492,CINTA MEDIA 85516179,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19975,PEC002493,CINTA PARA TANQUE DE COMBUSTIVEL,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19976,PEC002494,CINTA SACA FILTRO 70-80MM,26-PECAS,,,38.22,,UNIDADE,2025-07-21 17:53:52.095246+00
19977,PEC002495,CINTA SACA FILTRO CAT 1853630,26-PECAS,,,195.16,,UNIDADE,2025-07-21 17:53:52.095246+00
19978,PEC002496,CINTA SLING 100D X 4TON X 3MT - POLIFITEMA 12697,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19979,PEC002497,CINTA SLING 100D X 4TON. X 4MT - POLIFITEMA 19396,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19980,PEC002498,CINTA SLING 2TON 60MM X 4MT - VERDE 16910,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19981,PEC002499,CINTA VOLVO EC250 117456851,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19982,PEC002500,"MANILHA RETA 13,0MM 1/2POL 5317",26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19983,PEC002501,MANILHA RETA PESADA 1POL 21379,26-PECAS,,,54.07,,UNIDADE,2025-07-21 17:53:52.095246+00
19984,PEC002502,CINTA AR BAG HILUX,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19985,PEC002503,CINTO DE SEGURANCA,26-PECAS,,,36.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19986,PEC002504,(1) CINTO DE SEGURANCA 60281487,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19987,PEC002505,CINTO DE SEGURANCA LADO ESQUERDO ACTROS A0038609085,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19988,PEC002506,CINTO DE SEGURANCA MOTORISTA ACTROS 0048604985,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19989,PEC002507,CINTO DE SEGURANCA MOTORISTA ACTROS 0048609585,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19990,PEC002508,CINTO DE SEGURANCA UNIVERSAL 2 PONTOS,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19991,PEC002509,CINTOS DE SEGURANCA VARIADOS,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19992,PEC002510,GRUPO DO CINTO DE SEGURANCA 3814538,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19993,PEC002511,JOGO DE CINTO FM370 84161731,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19994,PEC002512,COIFA 044270K050,26-PECAS,,,60.8,,UNIDADE,2025-07-21 17:53:52.095246+00
19995,PEC002513,COIFA CAMBIO HILUX 05.. PITBULL 16794,26-PECAS,,,59.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19996,PEC002514,COIFA CREMALHEIRA 4553509420,26-PECAS,,,197.89,,UNIDADE,2025-07-21 17:53:52.095246+00
19997,PEC002515,COIFA DO REVESTIMENTO DA CAIXA DE DIRECAO ACTROS A9424620096,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
19998,PEC002516,COIFA HOMOCINETICA RODA,26-PECAS,,,91.0,,UNIDADE,2025-07-21 17:53:52.095246+00
19999,PEC002517,COMPRESSOR 10SRE11C TOYOTA HILUX 17A GREEN,26-PECAS,,,1685.86,,UNIDADE,2025-07-21 17:53:52.095246+00
20000,PEC002518,COMPRESSOR 1573149,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20001,PEC002519,COMPRESSOR 7H15 10PK 24V 4 FIX SCA,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20002,PEC002520,COMPRESSOR 7H15 24V 2A 125MM,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20003,PEC002521,COMPRESSOR 7H15 24V 84143091,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20004,PEC002522,COMPRESSOR 7H15 24V 8PK 119M,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20005,PEC002523,COMPRESSOR 7H15 8PK 24V 4FIX VOLVO FH/NH 07/L330E 01/07 (GREEN),26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20006,PEC002524,COMPRESSOR 7H15 PASSANTE 24V 8PK,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20007,PEC002525,COMPRESSOR AR 7H15 8PK 24V 4FIX VOLVO FH/NH 07/L330 E DS104014,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20008,PEC002526,COMPRESSOR AR COND. 7H15 24V,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20009,PEC002527,COMPRESSOR AR CONDICIONADO D6T 1835106,26-PECAS,,,2380.0,,UNIDADE,2025-07-21 17:53:52.095246+00
20010,PEC002528,(1) COMPRESSOR AR CONDICIONADO D8T 1065122,26-PECAS,,,2280.0,,UNIDADE,2025-07-21 17:53:52.095246+00
20011,PEC002529,COMPRESSOR AR CONDICIONADO DA EC480/EC700/EC750 14659238,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20012,PEC002530,COMPRESSOR AR CONDICIONADO PERFURATRIZ RC600030,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20013,PEC002531,COMPRESSOR AR CONDICIONADO SCANIA G440 1888032,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20014,PEC002532,COMPRESSOR AR CONDICIONADO VOLVO FM500 84094705,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20015,PEC002533,COMPRESSOR AR CONDICIONADOR AXOR 4572300111,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20016,PEC002534,COMPRESSOR AR CONDIONADOR L120 15082742,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20017,PEC002535,COMPRESSOR AR SANDEN 7H15 24V 8PK 176MM SD4116,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20018,PEC002536,COMPRESSOR CM 7H15 8PK 137 MM 24V 4FIX CATER DS102035,26-PECAS,,,1050.0,,UNIDADE,2025-07-21 17:53:52.095246+00
20019,PEC002537,COMPRESSOR DE AR 10PCM V 100L 140PSI,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20020,PEC002538,COMPRESSOR DE AR CONDICIONADO FRONTIE,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20021,PEC002539,(1) COMPRESSOR DE AR CONDICIONADOR SANY SY750H B220203000007,26-PECAS,,,2607.08,,UNIDADE,2025-07-21 17:53:52.095246+00
20022,PEC002540,COMPRESSOR DE AR DE SERVICO AROCS A4601300915,26-PECAS,,,7660.42,,UNIDADE,2025-07-21 17:53:52.095246+00
20023,PEC002541,COMPRESSOR DE AR VM330 21811225,26-PECAS,,,3212.89,,UNIDADE,2025-07-21 17:53:52.095246+00
20024,PEC002542,COMPRESSOR DO AR CONDICIONADO DPI 88257429,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20025,PEC002543,COMPRESSOR DO AR CONDICIONADOR DO BAU F4000,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20026,PEC002544,COMPRESSOR DP1500,26-PECAS,,,990.0,,UNIDADE,2025-07-21 17:53:52.095246+00
20028,PEC002546,COMPRESSOR FH 14 14 02 CILINDROS,26-PECAS,,,2850.0,,UNIDADE,2025-07-21 17:53:52.095246+00
20029,PEC002547,COMPRESSOR KOMATSU SANY 10SC1724V,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20030,PEC002548,COMPRESSOR ODONTOLOGICO 60LTS,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20031,PEC002550,PURGADOR COMPRESSOR 1/4,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20032,PEC002551,CONE,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20033,PEC002552,CONE 4H0019,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20034,PEC002553,CONE DE SEGURACA 1543359,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20035,PEC002554,CONE DE SEGURANCA,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20036,PEC002555,CONE DE SEGURANCA CAIXA DE MUDANCA 1925293,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20037,PEC002556,CONE DE SEGURANCA G440 1543357,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20038,PEC002557,CONE HOMOCINETICO DA CAIXA DE MUDANCAS ACTROS 9472600945,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20039,PEC002558,CONE INTERMEDIARIO 1849454,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20040,PEC002559,CONE INTERNO G440 1849457,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20041,PEC002560,CONE ROLAMENTO CAT 1P3935,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20042,PEC002561,CONE ROLAMENTO CAT 6S2829,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20043,PEC002562,CONE ROLAMENTO CAT 8D1819,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20044,PEC002563,ADAPTADOR TEE 8T8902,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20045,PEC002564,BOMBA DE COLETA CATERPILLAR 5907889,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20046,PEC002565,BUJAO DO DIFERENCIAL 981280,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20047,PEC002566,BUJAO MAGNETICO DO DIFERENCIAL 981281,26-PECAS,,,206.82,,UNIDADE,2025-07-21 17:53:52.095246+00
20048,PEC002567,COMANDO DE GRAXA,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
20049,PEC002568,COMANDO DE GRAXA 1/8POL NPT LUPUS,26-PECAS,,,221.9,,UNIDADE,2025-07-21 17:53:52.095246+00
